,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b14,b15,name,time
341,4,0,1,0,1,0,5,0,0,0,7,0,1108222147,15000,170-2015-02-12_15.29.07.rdf,2015-01-12_15.29.07
342,4,0,1,0,1,0,2,0,2,0,7,0,1108222582,15000,170-2015-02-12_15.36.22.rdf,2015-01-12_15.36.22
343,4,0,1,0,1,0,5,0,0,0,7,0,1246809098,15000,170-2019-07-05_15.51.38.rdf,2019-06-04_15.51.38
344,4,0,1,0,1,0,5,0,0,0,7,0,1248165220,15000,170-2019-07-21_08.33.40.rdf,2019-06-20_08.33.40
345,4,0,1,0,1,0,5,0,0,0,7,0,1252164151,15000,170-2019-09-05_15.22.31.rdf,2019-08-05_15.22.31
346,4,0,1,0,1,0,5,0,0,0,7,0,1059588469,15000,173-2013-01-17_17.24.20.rdf,2013-06-28_18.07.49
347,4,0,1,0,1,0,5,0,0,0,7,0,1049033104,15000,173-2013-01-17_17.30.04.rdf,2013-02-26_14.05.04
348,4,0,1,0,1,0,5,0,0,0,7,0,1042991210,15000,173-2013-01-18_15.46.50.rdf,2012-12-18_15.46.50
349,4,0,1,0,1,0,5,0,0,0,7,0,1042999299,15000,173-2013-01-18_18.01.39.rdf,2012-12-18_18.01.39
350,4,0,1,0,1,0,5,0,0,0,7,0,1220794712,15000,173-2018-09-07_13.38.32.rdf,2018-08-07_13.38.32
351,4,0,1,0,1,0,5,0,0,0,7,0,1220798416,15000,173-2018-09-07_14.40.16.rdf,2018-08-07_14.40.16
352,4,0,1,0,1,0,5,0,0,0,7,0,1220798515,15000,173-2018-09-07_14.41.55.rdf,2018-08-07_14.41.55
353,4,0,1,0,1,0,5,0,0,0,7,0,1220799616,15000,174-2018-09-07_15.00.16.rdf,2018-08-07_15.00.16
354,4,0,1,0,1,0,5,0,0,0,7,0,1221156494,15000,174-2018-09-11_18.08.14.rdf,2018-08-11_18.08.14
355,4,0,1,0,1,0,5,0,0,0,7,0,1221157010,15000,174-2018-09-11_18.16.50.rdf,2018-08-11_18.16.50
356,4,0,1,0,1,0,5,0,0,0,7,0,1220778616,15000,176-2018-09-07_09.10.16.rdf,2018-08-07_09.10.16
357,4,0,1,0,1,0,5,0,0,0,7,0,1221192583,15000,176-2018-09-12_04.09.43.rdf,2018-08-12_04.09.43
358,4,0,1,0,1,0,5,0,0,0,7,0,1221193309,15000,176-2018-09-12_04.21.49.rdf,2018-08-12_04.21.49
359,4,0,1,0,1,0,5,0,0,0,7,0,1221372625,15000,176-2018-09-14_06.10.25_пробная запись.rdf,2018-08-14_06.10.25
360,4,0,1,0,1,0,5,0,0,0,7,0,1220801690,15000,177-2018-09-07_15.34.50.rdf,2018-08-07_15.34.50
361,4,0,1,0,1,0,5,0,0,0,7,0,1221145273,15000,177-2018-09-11_15.01.13.rdf,2018-08-11_15.01.13
362,4,0,1,0,1,0,5,0,0,0,7,0,1221145831,15000,177-2018-09-11_15.10.31.rdf,2018-08-11_15.10.31
363,4,0,1,0,1,0,2,0,0,0,7,0,1056528096,15000,181-2012-10-31_15.31.53.rdf,2013-05-24_08.01.36
364,4,0,1,0,1,0,5,0,0,0,7,0,1036164894,15000,181-2012-10-31_15.34.54.rdf,2012-09-30_15.34.54
365,4,0,1,0,1,0,5,0,0,0,7,0,1036165427,15000,181-2012-10-31_15.43.47.rdf,2012-09-30_15.43.47
366,4,0,1,0,1,0,5,0,0,0,7,0,1188397781,15000,181-2017-08-28_14.29.41.rdf,2017-07-28_14.29.41
367,4,0,1,0,1,0,5,0,0,0,7,0,1188397986,15000,181-2017-08-28_14.33.06.rdf,2017-07-28_14.33.06
368,4,0,1,0,1,0,5,0,0,0,7,0,1198009080,15000,181-2017-12-17_20.18.00.rdf,2017-11-16_20.18.00
369,4,0,1,0,1,0,5,0,0,0,7,0,1153066435,15000,183-2016-07-15_16.13.55.rdf,2016-06-14_16.13.55
370,4,0,1,0,1,0,5,0,0,0,7,0,1166163412,15000,183-2016-12-14_06.16.52.rdf,2016-11-13_06.16.52
371,4,0,1,0,1,0,5,0,0,0,7,0,1166502418,15000,183-2016-12-18_04.26.58.rdf,2016-11-17_04.26.58
372,4,0,1,0,1,0,5,0,0,0,7,0,1019270782,15000,185-2012-04-19_02.46.22 Откл. Ввода №1 НПС 13.rdf,2012-03-19_02.46.22
373,4,0,1,0,1,0,5,0,0,0,7,0,1221152157,15000,185-2018-09-11_16.55.57.rdf,2018-08-11_16.55.57
374,4,0,1,0,1,0,5,0,0,0,7,0,1221500133,15000,185-2018-09-15_17.35.33.rdf,2018-08-15_17.35.33
375,4,0,1,0,1,0,5,0,0,0,7,0,1222028065,15000,185-2018-09-21_20.14.25.rdf,2018-08-21_20.14.25
376,4,0,1,0,1,0,5,0,0,0,7,0,1227715883,15000,185-2018-11-26_16.11.23.rdf,2018-10-26_16.11.23
377,4,0,1,0,1,0,5,0,0,0,7,0,1106752530,15000,186-2015-01-26_15.15.30_откл. пит. ВВ1.rdf,2014-12-26_15.15.30
378,4,0,1,0,1,0,5,0,0,0,7,0,1106753069,15000,186-2015-01-26_15.24.29_откл. пит. ВВ2.rdf,2014-12-26_15.24.29
379,4,0,1,0,1,0,2,0,2,0,7,0,1124881247,15000,186-2015-08-24_11.00.47.rdf,2015-07-24_11.00.47
380,4,0,1,0,1,0,2,0,2,0,7,0,1124882115,15000,186-2015-08-24_11.15.15.rdf,2015-07-24_11.15.15
381,4,0,1,0,1,0,5,0,0,0,7,0,1220798432,15000,186-2018-09-07_14.40.32.rdf,2018-08-07_14.40.32
382,4,0,1,0,1,0,5,0,0,0,7,0,1221134956,15000,186-2018-09-11_12.09.16.rdf,2018-08-11_12.09.16
383,4,0,1,0,1,0,5,0,0,0,7,0,1221135839,15000,186-2018-09-11_12.23.59.rdf,2018-08-11_12.23.59
384,4,0,1,0,1,0,5,0,0,0,7,0,1111325752,15000,187-2015-03-20_13.35.52.rdf,2015-02-17_13.35.52
385,4,0,1,0,1,0,5,0,0,0,7,0,1111325791,15000,187-2015-03-20_13.36.31.rdf,2015-02-17_13.36.31
386,4,0,1,0,1,0,5,0,0,0,7,0,1111327144,15000,187-2015-03-20_13.59.04.rdf,2015-02-17_13.59.04
387,4,0,1,0,1,0,5,0,0,0,7,0,1220780436,15000,187-2018-09-07_09.40.36.rdf,2018-08-07_09.40.36
388,4,0,1,0,1,0,5,0,0,0,7,0,1221137357,15000,187-2018-09-11_12.49.17.rdf,2018-08-11_12.49.17
389,4,0,1,0,1,0,5,0,0,0,7,0,1221137788,15000,187-2018-09-11_12.56.28.rdf,2018-08-11_12.56.28
390,4,0,1,0,1,0,5,0,0,0,7,0,1117264658,15000,188-2015-05-28_07.17.38.rdf,2015-04-27_07.17.38
391,4,0,1,0,1,0,5,0,0,0,7,0,1117264706,15000,188-2015-05-28_07.18.26.rdf,2015-04-27_07.18.26
392,4,0,1,0,1,0,5,0,0,0,7,0,1117264742,15000,188-2015-05-28_07.19.02.rdf,2015-04-27_07.19.02
393,4,0,1,0,1,0,5,0,0,0,7,0,1211219272,15000,188-2018-05-19_17.47.52.rdf,2018-04-18_17.47.52
394,4,0,1,0,1,0,5,0,0,0,7,0,1212846077,15000,188-2018-06-07_13.41.17.rdf,2018-05-07_13.41.17
395,4,0,1,0,1,0,5,0,0,0,7,0,1213794230,15000,188-2018-06-18_13.03.50.rdf,2018-05-18_13.03.50
396,4,0,1,0,1,0,5,0,0,0,7,0,1077296213,15000,191-2014-02-19_16.56.53.rdf,2014-01-19_16.56.53
397,4,0,1,0,1,0,5,0,0,0,7,0,1077296545,15000,191-2014-02-19_17.02.25.rdf,2014-01-19_17.02.25
398,4,0,1,0,1,0,5,0,0,0,7,0,1077361485,15000,191-2014-02-20_11.04.45.rdf,2014-01-20_11.04.45
399,4,0,1,0,1,0,5,0,0,0,7,0,1077362285,15000,191-2014-02-20_11.18.05.rdf,2014-01-20_11.18.05
400,4,0,1,0,1,0,5,0,0,0,7,0,1059557692,15000,20-2013-07-29_09.34.52.rdf,2013-06-28_09.34.52
401,4,0,1,0,1,0,5,0,0,0,7,0,1059584250,15000,20-2013-07-29_16.57.30.rdf,2013-06-28_16.57.30
402,4,0,1,0,1,0,5,0,0,0,7,0,1059587644,15000,20-2013-07-29_17.54.04.rdf,2013-06-28_17.54.04
403,4,0,1,0,1,0,5,0,0,0,7,0,1059588469,15000,20-2013-07-29_18.07.49.rdf,2013-06-28_18.07.49
404,4,0,1,0,1,0,5,0,0,0,7,0,1059589124,15000,20-2013-07-29_18.18.44.rdf,2013-06-28_18.18.44
405,4,0,1,0,1,0,5,0,0,0,7,0,1119696462,15000,20-2015-06-25_10.47.42 (1 этап).rdf,2015-05-25_10.47.42
406,4,0,1,0,1,0,5,0,0,0,7,0,1119697079,15000,20-2015-06-25_10.57.59 (2 этап).rdf,2015-05-25_10.57.59
407,4,0,1,0,1,0,2,0,0,0,7,0,1121358049,15000,20-2015-07-14_16.20.49.rdf,2015-06-13_16.20.49
408,4,0,1,0,1,0,2,0,0,0,7,0,1121359278,15000,20-2015-07-14_16.41.18.rdf,2015-06-13_16.41.18
409,12460,10000,872,904,881,881,876,875,92,148,14335,29911,59835248,882,22-16_Ноябрь_2005г_12.17.18.rdf,1981-10-23_12.54.08
410,4,0,1,0,1,0,2,0,2,0,0,0,889816544,10000,23-2008-03-12_19.15.44.rdf,2008-02-10_19.15.44
411,4,0,1,0,1,0,2,0,2,0,0,0,892119246,10000,23-2008-04-08_10.54.06.rdf,2008-03-08_10.54.06
412,4,0,1,0,1,0,2,0,2,0,0,0,892654830,10000,23-2008-04-14_15.40.30.rdf,2008-03-14_15.40.30
413,4,0,1,0,1,0,2,0,2,0,0,0,895741257,10000,23-2008-05-20_09.00.57.rdf,2008-04-19_09.00.57
414,4,0,1,0,1,0,2,0,2,0,0,0,895741305,10000,23-2008-05-20_09.01.45.rdf,2008-04-19_09.01.45
415,4,0,1,0,1,0,2,0,2,0,0,0,895754018,10000,23-2008-05-20_12.33.38.rdf,2008-04-19_12.33.38
416,4,0,1,0,1,0,2,0,2,0,7,0,895756246,15000,23-2008-05-20_13.10.46.rdf,2008-04-19_13.10.46
417,4,0,1,0,1,0,2,0,2,0,7,0,998301283,15000,23-2011-08-20_09.54.43.rdf,2011-07-20_09.54.43
418,4,0,1,0,1,0,2,0,0,0,7,0,1013890479,15000,23-2012-02-16_20.14.39.rdf,2012-01-16_20.14.39
419,4,0,1,0,1,0,2,0,0,0,7,0,1013890554,15000,23-2012-02-16_20.15.54.rdf,2012-01-16_20.15.54
420,4,0,1,0,1,0,2,0,0,0,7,0,1014147833,15000,23-2012-02-19_19.43.53.rdf,2012-01-19_19.43.53
421,4,0,1,0,1,0,2,0,0,0,7,0,1016105730,15000,23-2012-03-13_11 35 30.rdf,2012-02-11_11.35.30
422,4,0,1,0,1,0,2,0,0,0,7,0,1016105730,15000,23-2012-03-13_11.35.30.rdf,2012-02-11_11.35.30
423,4,0,1,0,1,0,2,0,0,0,7,0,1016127426,15000,23-2012-03-13_17.37.06.rdf,2012-02-11_17.37.06
424,4,0,1,0,1,0,2,0,0,0,7,0,1016127501,15000,23-2012-03-13_17.38.21.rdf,2012-02-11_17.38.21
425,4,0,1,0,1,0,2,0,0,0,7,0,1027010644,15000,23-2012-07-17_16.44.04.rdf,2012-06-16_16.44.04
426,4,0,1,0,1,0,2,0,0,0,7,0,1027603935,15000,23-2012-07-24_13.32.15.rdf,2012-06-23_13.32.15
427,4,0,1,0,1,0,2,0,0,0,7,0,1027604070,15000,23-2012-07-24_13.34.30.rdf,2012-06-23_13.34.30
428,4,0,1,0,1,0,2,0,0,0,7,0,1075464791,15000,23-2014-01-29_12.13.11.rdf,2013-12-29_12.13.11
429,4,0,1,0,1,0,2,0,0,0,7,0,1075464973,15000,23-2014-01-29_12.16.13.rdf,2013-12-29_12.16.13
430,4,0,1,0,1,0,2,0,2,0,7,0,1110651000,15000,23-2015-03-12_18.10.00.rdf,2015-02-09_18.10.00
431,4,0,1,0,1,0,2,0,2,0,7,0,1116767296,15000,23-2015-05-22_13.08.16.rdf,2015-04-21_13.08.16
432,4,0,1,0,1,0,2,0,2,0,7,0,1116767907,15000,23-2015-05-22_13.18.27.rdf,2015-04-21_13.18.27
433,4,0,1,0,1,0,2,0,0,0,7,0,1236626642,15000,23-2019-03-09_19.24.02.rdf,2019-02-06_19.24.02
434,4,0,1,0,1,0,2,0,0,0,7,0,1252859209,15000,23-2019-09-13_16.26.49.rdf,2019-08-13_16.26.49
435,4,0,1,0,1,0,2,0,0,0,7,0,1252859289,15000,23-2019-09-13_16.28.09.rdf,2019-08-13_16.28.09
436,13242,15000,897,904,871,907,907,905,1627,1604,10239,14039,59442048,871,26-02_Июль_2007г_13.20.13.rdf,1981-10-18_23.40.48
437,13242,15000,910,908,925,903,907,906,116,147,10239,13527,59310992,929,26-02_Июль_2007г_13.43.29.rdf,1981-10-17_11.16.32
438,13242,15000,906,912,912,918,907,907,227,255,10239,13527,59638668,920,26-02_Июль_2007г_14.36.09.rdf,1981-10-21_06.17.48
439,13242,15000,905,911,907,926,907,906,302,332,10239,13527,59638667,915,26-02_Июль_2007г_15.19.43.rdf,1981-10-21_06.17.47
440,4,0,1,0,1,0,2,0,2,0,7,0,867851009,15000,26-2007-07-02_13.43.29_drugaia.rdf,2007-06-01_13.43.29
441,4,0,1,0,1,0,2,0,2,0,7,0,881930578,15000,26-2007-12-12_12.42.58.rdf,2007-11-11_12.42.58
442,4,0,1,0,1,0,2,0,2,0,7,0,892796337,15000,26-2008-04-16_06.58.57.rdf,2008-03-16_06.58.57
443,4,0,1,0,1,0,2,0,2,0,7,0,893405957,15000,26-2008-04-23_08.19.17.rdf,2008-03-23_08.19.17
444,4,0,1,0,1,0,2,0,2,0,7,0,900519579,15000,26-2008-07-14_16.19.39.rdf,2008-06-13_16.19.39
445,4,0,1,0,1,0,2,0,2,0,7,0,900863332,15000,26-2008-07-18_15.48.52.rdf,2008-06-17_15.48.52
446,4,0,1,0,1,0,2,0,2,0,7,0,901213018,15000,26-2008-07-22_16.56.58.rdf,2008-06-21_16.56.58
447,4,0,1,0,1,0,2,0,0,0,7,0,924873079,15000,26-2009-04-22_13.11.19.rdf,2009-03-22_13.11.19
448,4,0,1,0,1,0,2,0,0,0,7,0,926848853,15000,26-2009-05-15_10.00.53.rdf,2009-04-14_10.00.53
449,4,0,1,0,1,0,2,0,0,0,7,0,929794588,15000,26-2009-06-18_12.16.28.rdf,2009-05-18_12.16.28
450,13234,15000,901,901,882,888,906,906,1625,1598,10239,13527,59179907,876,26-26_Июнь_2007г_08.45.54.rdf,1981-10-15_22.51.47
451,4,0,1,0,1,0,2,0,2,0,7,0,900230246,15000,"27,165,166-2008-07-11_07.57.26.rdf",2008-06-10_07.57.26
452,4,0,1,0,1,0,2,0,2,0,7,0,900838387,15000,"27,165,166-2008-07-18_08.53.07.rdf",2008-06-17_08.53.07
453,4,0,1,0,1,0,2,0,2,0,7,0,900867167,15000,"27,165,166-2008-07-18_16.52.47.rdf",2008-06-17_16.52.47
454,4,0,1,0,1,0,2,0,0,0,7,0,901755551,15000,"27,165,166-2008-07-28_23.39.11.rdf",2008-06-27_23.39.11
455,4,0,1,0,1,0,2,0,0,0,7,0,917791612,15000,"27,165,166-2009-01-30_14.06.52.rdf",2008-12-30_14.06.52
456,4,0,1,0,1,0,2,0,0,0,7,0,922438201,15000,"27,165,166-2009-03-25_08.50.01.rdf",2009-02-22_08.50.01
457,4,0,1,0,1,0,2,0,0,0,7,0,922438271,15000,"27,165,166-2009-03-25_08.51.11.rdf",2009-02-22_08.51.11
458,4,0,1,0,1,0,2,0,0,0,7,0,926848901,15000,"27,165,166-2009-05-15_10.01.41.rdf",2009-04-14_10.01.41
459,4,0,1,0,1,0,2,0,0,0,7,0,930213371,15000,"27,165,166-2009-06-23_08.36.11.rdf",2009-05-23_08.36.11
460,4,0,0,0,1,0,2,0,2,0,6,0,874220884,15000,32-2007-09-14_07.08.04.rdf,2007-08-14_07.08.04
461,4,0,0,0,1,0,2,0,2,0,6,0,874494095,15000,32-2007-09-17_11.01.35.rdf,2007-08-17_11.01.35
462,4,0,0,0,1,0,2,0,2,0,6,0,874495411,15000,32-2007-09-17_11.23.31.rdf,2007-08-17_11.23.31
463,4,0,0,0,1,0,2,0,2,0,6,0,876746689,15000,32-2007-10-13_12.44.49.rdf,2007-09-12_12.44.49
464,4,0,1,0,1,0,2,0,2,0,7,0,929710164,15000,34-2009-06-17_12.49.24.rdf,2009-05-17_12.49.24
465,4,0,1,0,1,0,2,0,2,0,7,0,936886604,15000,34-2009-09-08_14.16.44.rdf,2009-08-08_14.16.44
466,4,0,1,0,1,0,2,0,2,0,7,0,942332721,15000,34-2009-11-10_15.05.21.rdf,2009-10-10_15.05.21
467,4,0,1,0,1,0,2,0,0,0,7,0,1171545482,15000,34-2017-02-14_13.18.02.rdf,2017-01-14_13.18.02
468,4,0,1,0,1,0,2,0,0,0,7,0,1189300434,15000,34-2017-09-08_01.13.54.rdf,2017-08-08_01.13.54
469,4,0,1,0,1,0,2,0,0,0,7,0,1238068050,15000,34-2019-03-26_11.47.30.rdf,2019-02-23_11.47.30
470,4,0,1,0,1,0,2,0,2,0,7,0,929709913,15000,35-2009-06-17_12.45.13.rdf,2009-05-17_12.45.13
471,4,0,1,0,1,0,2,0,2,0,7,0,936886271,15000,35-2009-09-08_14.11.11.rdf,2009-08-08_14.11.11
472,4,0,1,0,1,0,2,0,2,0,7,0,942332324,15000,35-2009-11-10_14.58.44.rdf,2009-10-10_14.58.44
473,4,0,1,0,1,0,2,0,0,0,7,0,1218797247,15000,35-2018-08-15_10.47.27.rdf,2018-07-15_10.47.27
474,4,0,1,0,1,0,2,0,0,0,7,0,1238069215,15000,35-2019-03-26_12.06.55.rdf,2019-02-23_12.06.55
475,4,0,1,0,1,0,2,0,0,0,7,0,1245189519,15000,35-2019-06-16_21.58.39.rdf,2019-05-16_21.58.39
476,12511,10000,889,877,889,867,907,906,465,457,14335,13527,57934704,877,36-25_Декабрь_2005г_10.24.16.rdf,1981-10-01_12.58.24
477,12517,10000,884,907,879,913,906,905,1123,1142,14335,13527,59442041,892,36-29_Декабрь_2005г_16.14.45.rdf,1981-10-18_23.40.41
478,12517,10000,908,885,920,859,905,906,1159,1157,14335,13527,57869195,912,36-29_Декабрь_2005г_16.30.22.rdf,1981-09-30_18.46.35
479,12518,10000,907,883,918,870,906,905,1066,1061,14335,13527,57738122,910,36-30_Декабрь_2005г_12.13.45.rdf,1981-09-29_06.22.02
480,12518,10000,907,883,918,870,906,905,1066,1061,14335,13527,57738122,910,36-30_Декабрь_2005г_12.19.01.rdf,1981-09-29_06.22.02
481,4,0,1,0,1,0,2,0,0,0,7,0,1028972772,15000,40-2012-08-09_09.46.12.rdf,2012-07-09_09.46.12
482,4,0,1,0,1,0,2,0,0,0,7,0,1028973180,15000,40-2012-08-09_09.53.00.rdf,2012-07-09_09.53.00
483,12568,10000,928,890,917,873,896,894,242,247,16383,13527,57934751,916,41-06_Февраль_2006г_13.31.47.rdf,1981-10-01_12.59.11
484,12568,10000,902,925,892,913,895,893,397,389,14335,-19241,60294030,901,41-06_Февраль_2006г_13.46.06.rdf,1981-10-28_20.20.30
485,12568,10000,907,879,893,864,896,893,1285,1294,14335,14039,57869187,884,41-06_Февраль_2006г_13.50.21.rdf,1981-09-30_18.46.27
486,4,0,1,0,1,0,2,0,2,0,7,0,961907557,15000,41-2010-06-25_04.32.37.rdf,2010-05-25_04.32.37
487,4,0,1,0,1,0,2,0,2,0,7,0,962877235,15000,41-2010-07-06_09.53.55.rdf,2010-06-05_09.53.55
488,4,0,1,0,1,0,2,0,2,0,7,0,962877858,15000,41-2010-07-06_10.04.18.rdf,2010-06-05_10.04.18
489,4,0,1,0,1,0,2,0,2,0,7,0,973695164,15000,41-2010-11-08_14.52.44.rdf,2010-10-08_14.52.44
490,4,0,1,0,1,0,2,0,0,0,7,0,1069337222,15000,41-2013-11-19_14.07.02.rdf,2013-10-19_14.07.02
491,4,0,1,0,1,0,2,0,0,0,7,0,1069352191,15000,41-2013-11-19_18.16.31.rdf,2013-10-19_18.16.31
492,4,0,1,0,1,0,2,0,0,0,7,0,1069929237,15000,41-2013-11-26_10.33.57.rdf,2013-10-26_10.33.57
493,4,0,1,0,1,0,2,0,0,0,7,0,1207845707,15000,41-2018-04-10_16.41.47.rdf,2018-03-10_16.41.47
494,4,0,1,0,1,0,2,0,0,0,7,0,1216481487,15000,41-2018-07-19_15.31.27.rdf,2018-06-18_15.31.27
495,4,0,1,0,1,0,2,0,0,0,7,0,1238153484,15000,41-2019-03-27_11.31.24.rdf,2019-02-24_11.31.24
496,4,0,1,0,1,0,2,0,0,0,7,0,1180984874,15000,42-2017-06-03_19.21.14.rdf,2017-05-03_19.21.14
497,4,0,1,0,1,0,2,0,0,0,7,0,1189932301,15000,42-2017-09-15_08.45.01.rdf,2017-08-15_08.45.01
498,4,0,1,0,1,0,2,0,0,0,7,0,1205859932,15000,42-2018-03-18_17.05.32.rdf,2018-02-15_17.05.32
499,4,0,1,0,1,0,2,0,0,0,7,0,1196261262,15000,43-2017-11-27_14.47.42.rdf,2017-10-27_14.47.42
500,4,0,1,0,1,0,2,0,0,0,7,0,1196262082,15000,43-2017-11-27_15.01.22.rdf,2017-10-27_15.01.22
501,4,0,1,0,1,0,2,0,0,0,7,0,1203674990,15000,43-2018-02-21_10.09.50.rdf,2018-01-21_10.09.50
502,4,0,1,0,1,0,2,0,0,0,7,0,1248968673,15000,43-2019-07-30_15.44.33.rdf,2019-06-29_15.44.33
503,4,0,1,0,1,0,2,0,0,0,7,0,1249555096,15000,43-2019-08-06_10.38.16.rdf,2019-07-06_10.38.16
504,12939,15000,888,887,889,889,897,896,771,770,10239,30167,58196856,889,44-14_Ноябрь_2006г_15.37.25.rdf,1981-10-04_13.47.36
505,12939,15000,888,887,890,890,897,896,1028,979,10239,30167,58131320,890,44-14_Ноябрь_2006г_17.30.39.rdf,1981-10-03_19.35.20
506,12943,15000,889,888,890,889,897,895,1216,1211,10239,30167,58196856,889,44-17_Ноябрь_2006г_12.13.04.rdf,1981-10-04_13.47.36
507,12943,15000,860,880,889,889,897,896,561,570,10239,29911,57148252,889,44-17_Ноябрь_2006г_15.27.51.rdf,1981-09-22_10.30.52
508,12943,15000,916,909,890,889,897,896,1016,1000,10239,29911,59900816,890,44-17_Ноябрь_2006г_16.24.31.rdf,1981-10-24_07.06.56
509,12943,15000,887,886,858,870,897,896,722,718,10239,30167,58065784,861,44-17_Ноябрь_2006г_17.39.55.rdf,1981-10-03_01.23.04
510,4,0,1,0,1,0,2,0,2,0,5,0,848252395,15000,44-2006-11-17_17.39.55.rdf,2006-10-17_17.39.55
511,12978,15000,907,919,896,896,896,896,487,550,10239,13527,60162945,896,46-14_Декабрь_2006г_13.24.49.rdf,1981-10-27_07.55.45
512,12978,15000,921,911,906,896,896,895,1085,1064,10239,13527,60031894,908,46-14_Декабрь_2006г_13.29.28.rdf,1981-10-25_19.31.34
513,14558,15000,890,890,871,880,896,895,724,731,10239,13527,58327931,874,46-27_Март_2010г_06.18.52999.rdf,1981-10-06_02.12.11
514,14321,15000,896,892,919,896,896,895,1481,1468,10239,13527,58590080,920,46-28_Сентябрь_2009г_06.53.37.rdf,1981-10-09_03.01.20
515,4,0,1,0,1,0,2,0,2,0,7,0,926570488,15000,49-2009-05-12_04.41.28.rdf,2009-04-11_04.41.28
516,4,0,1,0,1,0,2,0,2,0,7,0,928117659,15000,49-2009-05-30_02.27.39.rdf,2009-04-29_02.27.39
517,4,0,1,0,1,0,2,0,2,0,7,0,928203916,15000,49-2009-05-31_02.25.16.rdf,2009-04-30_02.25.16
518,4,0,1,0,1,0,2,0,0,0,7,0,1163435550,15000,49-2016-11-12_16.32.30.rdf,2016-10-12_16.32.30
519,4,0,1,0,1,0,2,0,0,0,7,0,1174566746,15000,49-2017-03-21_12.32.26.rdf,2017-02-18_12.32.26
520,4,0,1,0,1,0,2,0,0,0,7,0,1185926568,15000,49-2017-07-31_00.02.48.rdf,2017-06-30_00.02.48
