,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b14,b15,name,time
521,4,0,1,0,1,0,2,0,0,0,7,0,1186228524,15000,49-2017-08-03_11.55.24.rdf,2017-07-03_11.55.24
522,4,0,1,0,1,0,2,0,2,0,7,0,1200566732,15000,49-2018-01-16_10.45.32.rdf,2017-12-16_10.45.32
523,4,0,1,0,1,0,2,0,2,0,7,0,1200680148,15000,49-2018-01-17_18.15.48.rdf,2017-12-17_18.15.48
524,4,0,1,0,1,0,2,0,2,0,7,0,1200687505,15000,49-2018-01-17_20.18.25.rdf,2017-12-17_20.18.25
525,4,0,1,0,1,0,2,0,0,0,7,0,1212150143,15000,49-2018-05-30_12.22.23.rdf,2018-04-29_12.22.23
526,12962,15000,897,896,994,896,901,900,1586,1496,10239,30167,58721152,994,50-02_Декабрь_2006г_10.43.02.rdf,1981-10-10_15.25.52
527,12962,15000,897,896,994,893,901,900,597,605,10239,13783,58721153,993,50-02_Декабрь_2006г_11.02.40.rdf,1981-10-10_15.25.53
528,12962,15000,896,896,994,896,901,900,488,530,10239,30167,58721153,994,50-02_Декабрь_2006г_11.26.27.rdf,1981-10-10_15.25.53
529,12962,15000,899,902,994,896,901,899,347,351,8191,-2857,58983301,994,50-02_Декабрь_2006г_11.31.59.rdf,1981-10-13_16.15.01
530,12962,15000,896,896,993,896,901,900,1101,1130,10239,30167,58721153,993,50-02_Декабрь_2006г_12.03.02.rdf,1981-10-10_15.25.53
531,4,0,0,0,1,0,2,0,2,0,7,0,902323433,15000,51-2008-08-04_13.23.53.rdf,2008-07-04_13.23.53
532,4,0,0,0,1,0,2,0,2,0,7,0,903782412,15000,51-2008-08-21_10.40.12.rdf,2008-07-21_10.40.12
533,4,0,0,0,1,0,2,0,2,0,7,0,903783883,15000,51-2008-08-21_11.04.43.rdf,2008-07-21_11.04.43
534,4,0,1,0,1,0,2,0,0,0,7,0,935054535,15000,51-2009-08-18_09.22.15.rdf,2009-07-18_09.22.15
535,4,0,1,0,1,0,2,0,0,0,7,0,952260238,15000,51-2010-03-05_12.43.58.rdf,2010-02-02_12.43.58
536,4,0,1,0,1,0,2,0,0,0,7,0,953385703,15000,51-2010-03-18_13.21.43.rdf,2010-02-15_13.21.43
537,4,0,1,0,1,0,2,0,0,0,7,0,953903178,15000,51-2010-03-24_13.06.18.rdf,2010-02-21_13.06.18
538,4,0,1,0,1,0,2,0,0,0,7,0,953913191,15000,51-2010-03-24_15.53.11.rdf,2010-02-21_15.53.11
539,12984,15000,906,909,884,906,900,899,1538,1557,10239,13527,59573131,880,52-19_Декабрь_2006г_07.06.27.rdf,1981-10-20_12.05.31
540,12984,15000,899,897,928,900,901,899,237,205,10239,13527,58786689,930,52-19_Декабрь_2006г_07.55.35.rdf,1981-10-11_09.38.09
541,12984,15000,903,903,884,909,901,899,1555,1566,10239,13783,59179911,882,52-19_Декабрь_2006г_08.32.14.rdf,1981-10-15_22.51.51
542,12985,15000,899,919,910,900,901,899,837,880,10239,13527,60556171,908,52-19_Декабрь_2006г_09.12.07.rdf,1981-10-31_21.09.31
543,4,0,1,0,1,0,5,0,0,0,7,0,974280714,15000,52-2010-11-15_09.31.54.rdf,2010-10-15_09.31.54
544,4,0,1,0,1,0,5,0,0,0,7,0,974280933,15000,52-2010-11-15_09.35.33.rdf,2010-10-15_09.35.33
545,4,0,1,0,1,0,5,0,0,0,7,0,974281009,15000,52-2010-11-15_09.36.49.rdf,2010-10-15_09.36.49
546,4,0,1,0,1,0,2,0,0,0,7,0,1197627743,15000,53-2017-12-13_10.22.23.rdf,2017-11-12_10.22.23
547,4,0,1,0,1,0,2,0,0,0,7,0,1202244924,15000,53-2018-02-04_20.55.24.rdf,2018-01-04_20.55.24
548,4,0,1,0,1,0,2,0,0,0,7,0,1202821952,15000,53-2018-02-11_13.12.32.rdf,2018-01-11_13.12.32
549,4,0,1,0,1,0,2,0,0,0,7,0,1224376963,15000,53-2018-10-19_00.42.43.rdf,2018-09-18_00.42.43
550,4,0,1,0,1,0,2,0,0,0,7,0,1237753779,15000,53-2019-03-22_20.29.39.rdf,2019-02-19_20.29.39
551,4,0,1,0,1,0,2,0,0,0,7,0,1243434254,15000,53-2019-05-27_14.24.14.rdf,2019-04-26_14.24.14
552,4,0,1,0,1,0,2,0,0,0,7,0,1206266966,15000,54-2018-03-23_10.09.26.rdf,2018-02-20_10.09.26
553,4,0,1,0,1,0,2,0,0,0,7,0,1206539272,15000,54-2018-03-26_13.47.52.rdf,2018-02-23_13.47.52
554,4,0,1,0,1,0,2,0,0,0,7,0,1206541763,15000,54-2018-03-26_14.29.23.rdf,2018-02-23_14.29.23
555,4,0,1,0,1,0,2,0,0,0,7,0,1038663712,15000,55-2012-11-29_13.41.52.rdf,2012-10-29_13.41.52
556,4,0,1,0,1,0,2,0,0,0,7,0,1202246401,15000,55-2018-02-04_21.20.01.rdf,2018-01-04_21.20.01
557,4,0,1,0,1,0,2,0,0,0,7,0,1202823436,15000,55-2018-02-11_13.37.16.rdf,2018-01-11_13.37.16
558,4,0,1,0,1,0,2,0,0,0,7,0,1203512452,15000,55-2018-02-19_13.00.52.rdf,2018-01-19_13.00.52
559,4,0,1,0,1,0,2,0,0,0,7,0,1224377061,15000,55-2018-10-19_00.44.21.rdf,2018-09-18_00.44.21
560,4,0,1,0,1,0,2,0,0,0,7,0,1237754023,15000,55-2019-03-22_20.33.43.rdf,2019-02-19_20.33.43
561,4,0,1,0,1,0,2,0,0,0,7,0,1243434560,15000,55-2019-05-27_14.29.20.rdf,2019-04-26_14.29.20
562,4,0,1,0,1,0,2,0,0,0,7,0,1258623857,15000,55-2019-11-19_09.44.17.rdf,2019-10-19_09.44.17
563,4,0,1,0,1,0,2,0,2,0,7,0,999177198,15000,56-2011-08-30_13.13.18.rdf,2011-07-30_13.13.18
564,4,0,1,0,1,0,2,0,2,0,7,0,999180247,15000,56-2011-08-30_14.04.07.rdf,2011-07-30_14.04.07
565,4,0,1,0,1,0,2,0,2,0,7,0,1008041872,15000,56-2011-12-11_03.37.52.rdf,2011-11-10_03.37.52
566,4,0,1,0,1,0,2,0,0,0,7,0,1126448875,15000,56-2015-09-11_14.27.55.rdf,2015-08-11_14.27.55
567,4,0,1,0,1,0,2,0,0,0,7,0,1127563095,15000,56-2015-09-24_11.58.15.rdf,2015-08-24_11.58.15
568,4,0,1,0,1,0,2,0,0,0,7,0,1127564743,15000,56-2015-09-24_12.25.43.rdf,2015-08-24_12.25.43
569,4,0,1,0,1,0,2,0,0,0,7,0,1247753792,15000,56-2019-07-16_14.16.32.rdf,2019-06-15_14.16.32
570,4,0,1,0,1,0,2,0,0,0,7,0,1251903692,15000,56-2019-09-02_15.01.32.rdf,2019-08-02_15.01.32
571,4,0,1,0,1,0,2,0,0,0,7,0,1252083933,15000,56-2019-09-04_17.05.33.rdf,2019-08-04_17.05.33
572,14303,15000,890,891,995,914,899,898,505,497,10239,13783,58393466,995,56-Молчаново 14_Сентябрь_2009г_03.55.07.rdf,1981-10-06_20.24.26
573,4,0,1,0,1,0,2,0,2,0,7,0,908022304,15000,57-2008-10-09_12.25.04.rdf,2008-09-08_12.25.04
574,4,0,1,0,1,0,2,0,2,0,7,0,908023431,15000,57-2008-10-09_12.43.51.rdf,2008-09-08_12.43.51
575,4,0,1,0,1,0,2,0,2,0,7,0,908106712,15000,57-2008-10-10_11.51.52.rdf,2008-09-09_11.51.52
576,4,0,1,0,1,0,2,0,0,0,7,0,941035970,15000,57-2009-10-26_14.52.50.rdf,2009-09-25_14.52.50
577,4,0,1,0,1,0,2,0,0,0,7,0,944985040,15000,57-2009-12-11_07.50.40.rdf,2009-11-10_07.50.40
578,4,0,1,0,1,0,2,0,2,0,7,0,908971664,15000,58-2008-10-20_12.07.44.rdf,2008-09-19_12.07.44
579,4,0,1,0,1,0,2,0,2,0,7,0,909153114,15000,58-2008-10-22_14.31.54.rdf,2008-09-21_14.31.54
580,4,0,1,0,1,0,2,0,2,0,7,0,927421754,15000,58-2009-05-22_01.09.14.rdf,2009-04-21_01.09.14
581,4,0,1,0,1,0,2,0,0,0,7,0,931618670,15000,58-2009-07-09_14.57.50.rdf,2009-06-08_14.57.50
582,4,0,1,0,1,0,2,0,0,0,7,0,932635902,15000,58-2009-07-21_09.31.42.rdf,2009-06-20_09.31.42
583,4,0,1,0,1,0,2,0,0,0,7,0,932636291,15000,58-2009-07-21_09.38.11.rdf,2009-06-20_09.38.11
584,4,0,1,0,1,0,2,0,2,0,7,0,904946082,15000,61-2008-09-03_21.54.42.rdf,2008-08-03_21.54.42
585,4,0,1,0,1,0,2,0,2,0,7,0,904946500,15000,61-2008-09-03_22.01.40.rdf,2008-08-03_22.01.40
586,4,0,1,0,1,0,2,0,2,0,7,0,904946890,15000,62-2008-09-03_22.08.10.rdf,2008-08-03_22.08.10
587,4,0,1,0,1,0,2,0,2,0,7,0,904955246,15000,62-2008-09-04_00.27.26.rdf,2008-08-04_00.27.26
588,4,0,1,0,1,0,2,0,0,0,7,0,936945933,15000,62-2009-09-09_06.45.33.rdf,2009-08-09_06.45.33
589,13070,15000,876,882,957,881,908,908,339,320,12287,-18729,57475950,952,63-22_Февраль_2007г_11.16.11.rdf,1981-09-26_05.32.30
590,12912,15000,885,874,942,865,909,908,740,725,10239,13527,57344892,929,63-25_Октябрь_2006г_09.43.17.rdf,1981-09-24_17.08.12
591,13249,15000,858,861,922,880,896,893,503,536,10239,13527,56034146,918,64-07_Июль_2007г_20.59.27.rdf,1981-09-09_13.02.26
592,12980,15000,900,901,901,900,896,894,1454,1429,10239,13783,59048836,902,64-15_Декабрь_2006г_19.07.12.rdf,1981-10-14_10.27.16
593,12980,15000,900,901,902,901,896,893,1583,1493,10239,13783,59114372,902,64-15_Декабрь_2006г_19.51.34.rdf,1981-10-15_04.39.32
594,13065,15000,888,876,937,851,896,894,781,756,12287,13527,57541504,924,64-18_Февраль_2007г_12.14.13.rdf,1981-09-26_23.45.04
595,4,0,1,0,1,0,5,0,0,0,7,0,960039144,15000,64-2010-06-03_13.32.24.rdf,2010-05-03_13.32.24
596,4,0,1,0,1,0,5,0,0,0,7,0,963294485,15000,64-2010-07-11_05.48.05.rdf,2010-06-10_05.48.05
597,4,0,1,0,1,0,5,0,0,0,7,0,964772981,15000,64-2010-07-28_08.29.41.rdf,2010-06-27_08.29.41
598,4,0,1,0,1,0,5,0,0,0,7,0,967371264,15000,64-2010-08-27_10.14.24.rdf,2010-07-27_10.14.24
599,4,0,1,0,1,0,2,0,0,0,7,0,1061989277,15000,64-2013-08-26_13.01.17.rdf,2013-07-26_13.01.17
600,4,0,1,0,1,0,2,0,0,0,7,0,1061989381,15000,64-2013-08-26_13.03.01.rdf,2013-07-26_13.03.01
601,4,0,1,0,1,0,2,0,0,0,7,0,1079448737,15000,64-2014-03-16_14.52.17.rdf,2014-02-13_14.52.17
602,4,0,1,0,1,0,2,0,0,0,7,0,1196504426,15000,64-2017-11-30_10.20.26.rdf,2017-10-30_10.20.26
603,4,0,1,0,1,0,2,0,0,0,7,0,1203758926,15000,64-2018-02-22_09.28.46.rdf,2018-01-22_09.28.46
604,4,0,1,0,1,0,2,0,0,0,7,0,1203759099,15000,64-2018-02-22_09.31.39.rdf,2018-01-22_09.31.39
605,13278,15000,924,904,855,903,895,894,1612,1606,10239,13527,59704222,851,64-29_Июль_2007г_15.35.19.rdf,1981-10-22_00.30.22
606,4,0,1,0,1,0,5,0,0,0,7,0,966121905,15000,65-2010-08-12_23.11.45.rdf,2010-07-12_23.11.45
607,4,0,1,0,1,0,2,0,0,0,7,0,1061989406,15000,65-2013-08-26_13.03.26.rdf,2013-07-26_13.03.26
608,4,0,1,0,1,0,2,0,0,0,7,0,1061989488,15000,65-2013-08-26_13.04.48.rdf,2013-07-26_13.04.48
609,4,0,1,0,1,0,2,0,0,0,7,0,1066678063,15000,65-2013-10-19_19.27.43.rdf,2013-09-18_19.27.43
610,4,0,1,0,1,0,2,0,0,0,7,0,1203169244,15000,65-2018-02-15_13.40.44.rdf,2018-01-15_13.40.44
611,4,0,1,0,1,0,2,0,0,0,7,0,1203766947,15000,65-2018-02-22_11.42.27.rdf,2018-01-22_11.42.27
612,4,0,1,0,1,0,2,0,0,0,7,0,1203767194,15000,65-2018-02-22_11.46.34.rdf,2018-01-22_11.46.34
613,12906,15000,897,897,892,893,893,892,972,1076,26623,30167,58786689,892,65-20_Октябрь_2006г_16.21.06.-хол.ход.rdf,1981-10-11_09.38.09
614,12906,15000,858,859,871,874,893,892,1344,1306,12287,13527,55968611,875,65-20_Октябрь_2006г_16.21.06.rdf,1981-09-08_18.50.11
615,12948,15000,896,879,889,874,893,892,645,639,10239,13527,57803653,896,65-21_Ноябрь_2006г_12.47.02.rdf,1981-09-30_00.34.13
616,12948,15000,904,918,900,913,893,892,900,909,10239,13527,60031873,893,65-21_Ноябрь_2006г_12.48.52.rdf,1981-10-25_19.31.13
617,12924,15000,890,928,886,943,896,896,582,600,12287,-18729,60556165,907,66-03_Ноябрь_2006г_11.32.11.rdf,1981-10-31_21.09.25
618,13136,15000,964,856,919,862,896,896,344,370,10239,13527,55051200,916,66-13_Апрель_2007г_04.47.59.rdf,1981-08-29_04.00.00
619,4,0,1,0,1,0,5,0,0,0,7,0,950019176,15000,66-2010-02-07_14.12.56.rdf,2010-01-07_14.12.56
620,4,0,1,0,1,0,5,0,0,0,7,0,950185413,15000,66-2010-02-09_12.23.33.rdf,2010-01-09_12.23.33
621,4,0,1,0,1,0,5,0,0,0,7,0,950186232,15000,66-2010-02-09_12.37.12.rdf,2010-01-09_12.37.12
622,4,0,1,0,1,0,2,0,0,0,7,0,982239774,15000,66-2011-02-15_12.22.54.rdf,2011-01-15_12.22.54
623,4,0,1,0,1,0,5,0,0,0,7,0,1044002797,15000,66-2013-01-30_08.46.37.rdf,2012-12-30_08.46.37
624,4,0,1,0,1,0,2,0,0,0,7,0,1060859623,15000,66-2013-08-13_11.13.43.rdf,2013-07-13_11.13.43
625,4,0,1,0,1,0,2,0,0,0,7,0,1061988380,15000,66-2013-08-26_12.46.20.rdf,2013-07-26_12.46.20
626,4,0,1,0,1,0,2,0,0,0,7,0,1061988462,15000,66-2013-08-26_12.47.42.rdf,2013-07-26_12.47.42
627,4,0,1,0,1,0,2,0,2,0,7,0,1201439640,15000,66-2018-01-26_13.14.00 ПРУДКИ.rdf,2017-12-26_13.14.00
628,4,0,1,0,1,0,2,0,2,0,7,0,1201439733,15000,66-2018-01-26_13.15.33 ПРУДКИ.rdf,2017-12-26_13.15.33
629,4,0,1,0,1,0,2,0,2,0,7,0,1201440539,15000,66-2018-01-26_13.28.59 ПРУДКИ.rdf,2017-12-26_13.28.59
630,13105,15000,909,861,904,824,896,896,1072,1063,12287,13527,56624002,884,66-20_Март_2007г_11.43.33.rdf,1981-09-16_08.53.22
631,13105,15000,928,894,918,878,896,896,180,195,10239,13527,57869219,919,66-20_Март_2007г_11.44.56.rdf,1981-09-30_18.46.59
632,13068,15000,865,896,828,893,896,896,1631,1617,12287,-18729,59442013,823,66-20_Февраль_2007г_11.38.38.rdf,1981-10-18_23.40.13
633,12921,15000,957,836,915,856,896,896,533,568,12287,13527,54264753,909,66-32_Октябрь_2006г_11.11.26.rdf,1981-08-20_01.32.33
634,12921,15000,932,880,954,847,896,896,295,292,10239,13527,57082787,948,66-32_Октябрь_2006г_11.22.34.rdf,1981-09-21_16.19.47
635,4,0,1,0,1,0,5,0,0,0,7,0,1200494166,15000,66-Отказ ТАВР 15.01.18.rdf,2017-12-15_14.36.06
636,4,0,1,0,1,0,5,0,0,0,7,0,1085052744,15000,67-20 мая 2014 - ВВ1 проверка уст. работы.rdf,2014-04-19_11.32.24
637,4,0,1,0,1,0,5,0,0,0,7,0,1085053146,15000,67-20 мая 2014 - ВВ2 проверка уст. работы.rdf,2014-04-19_11.39.06
638,4,0,1,0,1,0,5,0,0,0,7,0,965919882,15000,67-2010-08-10_15.04.42.rdf,2010-07-10_15.04.42
639,4,0,1,0,1,0,5,0,0,0,7,0,966032652,15000,67-2010-08-11_22.24.12.rdf,2010-07-11_22.24.12
640,4,0,1,0,1,0,5,0,0,0,7,0,966032930,15000,67-2010-08-11_22.28.50.rdf,2010-07-11_22.28.50
641,4,0,1,0,1,0,5,0,0,0,7,0,967805800,15000,67-2010-09-01_10.56.40.rdf,2010-08-01_10.56.40
642,4,0,1,0,1,0,2,0,0,0,7,0,980245361,15000,67-2011-01-23_10.22.41.rdf,2010-12-23_10.22.41
643,4,0,1,0,1,0,2,0,0,0,7,0,980259929,15000,67-2011-01-23_14.25.29.rdf,2010-12-23_14.25.29
644,4,0,1,0,1,0,2,0,0,0,7,0,1085442398,15000,67-2014-05-24_23.46.38.rdf,2014-04-23_23.46.38
645,4,0,1,0,1,0,2,0,0,0,7,0,1086259430,15000,67-2014-06-03_10.43.50.rdf,2014-05-03_10.43.50
646,4,0,1,0,1,0,2,0,0,0,7,0,1086259633,15000,67-2014-06-03_10.47.13.rdf,2014-05-03_10.47.13
647,4,0,1,0,1,0,2,0,0,0,7,0,1196506955,15000,67-2017-11-30_11.02.35.rdf,2017-10-30_11.02.35
648,4,0,1,0,1,0,2,0,0,0,7,0,1203767173,15000,67-2018-02-22_11.46.13.rdf,2018-01-22_11.46.13
649,4,0,1,0,1,0,2,0,0,0,7,0,1203769178,15000,67-2018-02-22_12.19.38.rdf,2018-01-22_12.19.38
650,13078,15000,916,941,887,922,897,896,978,920,12287,-18729,61408134,894,67-28_Февраль_2007г_13.47.15.rdf,1981-11-10_17.48.54
651,12917,15000,854,881,921,893,897,896,191,158,10239,13527,57017173,921,67-29_Октябрь_2006г_10.36.25.rdf,1981-09-20_22.06.13
652,12918,15000,898,898,900,900,897,896,1114,1074,12287,-2089,58852226,900,67-29_Октябрь_2006г_13.58.02.rdf,1981-10-12_03.50.26
653,12918,15000,898,898,900,901,897,896,194,161,12287,-2089,58852226,900,67-29_Октябрь_2006г_13.58.52.rdf,1981-10-12_03.50.26
654,4,0,1,0,1,0,2,0,2,0,7,0,1016105801,15000,68-2012-03-13_11.36.41.rdf,2012-02-11_11.36.41
655,4,0,1,0,1,0,2,0,0,0,7,0,1016106950,15000,68-2012-03-13_11.55.50.rdf,2012-02-11_11.55.50
656,4,0,1,0,1,0,2,0,2,0,7,0,1016186543,15000,68-2012-03-14_10.02.23.rdf,2012-02-12_10.02.23
657,4,0,1,0,1,0,2,0,2,0,7,0,1056627803,15000,68-2013-06-25_11.43.23.rdf,2013-05-25_11.43.23
658,4,0,1,0,1,0,2,0,2,0,7,0,1056628544,15000,68-2013-06-25_11.55.44.rdf,2013-05-25_11.55.44
659,4,0,1,0,1,0,2,0,2,0,7,0,1059043403,15000,68-2013-07-23_10.43.23.rdf,2013-06-22_10.43.23
660,4,0,1,0,1,0,2,0,0,0,7,0,1047985836,15000,69-2013-03-17_11.10.36.rdf,2013-02-14_11.10.36
661,4,0,1,0,1,0,2,0,0,0,7,0,1056527191,15000,69-2013-06-24_07.46.31.rdf,2013-05-24_07.46.31
662,4,0,1,0,1,0,2,0,0,0,7,0,1056527736,15000,69-2013-06-24_07.55.36.rdf,2013-05-24_07.55.36
663,4,0,1,0,1,0,5,0,0,0,7,0,951661819,15000,7-2010-02-26_14.30.19.rdf,2010-01-26_14.30.19
664,4,0,1,0,1,0,5,0,0,0,7,0,952171088,15000,7-2010-03-04_11.58.08.rdf,2010-02-01_11.58.08
665,4,0,1,0,1,0,5,0,0,0,7,0,952171233,15000,7-2010-03-04_12.00.33.rdf,2010-02-01_12.00.33
666,4,0,1,0,1,0,5,0,0,0,7,0,1013248127,15000,7-2012-02-09_09.48.47.rdf,2012-01-09_09.48.47
667,4,0,1,0,1,0,5,0,0,0,7,0,1013690741,15000,7-2012-02-14_12.45.41.rdf,2012-01-14_12.45.41
668,4,0,1,0,1,0,5,0,0,0,7,0,1013691170,15000,7-2012-02-14_12.52.50.rdf,2012-01-14_12.52.50
669,4,0,1,0,2,0,2,0,2,0,6,0,1055133279,15000,7-2013-06-08_04 34 39.rdf,2013-05-08_04.34.39
670,4,0,1,0,2,0,2,0,2,0,6,0,1068994378,15000,7-2013-11-15_14.52.58.rdf,2013-10-15_14.52.58
671,4,0,1,0,2,0,2,0,2,0,6,0,1069856996,15000,7-2013-11-25_14.29.56.rdf,2013-10-25_14.29.56
672,4,0,1,0,2,0,2,0,2,0,6,0,1069858333,15000,7-2013-11-25_14.52.13.rdf,2013-10-25_14.52.13
673,4,0,1,0,2,0,2,0,2,0,6,0,1070228990,15000,7-2013-11-29_21.49.50.rdf,2013-10-29_21.49.50
674,4,0,1,0,2,0,2,0,2,0,6,0,1070315453,15000,7-2013-11-30_21.50.53.rdf,2013-10-30_21.50.53
675,4,0,1,0,2,0,2,0,2,0,6,0,1070413427,15000,7-2013-12-02_01.03.47.rdf,2013-11-01_01.03.47
676,4,0,1,0,1,0,2,0,0,0,7,0,1051455797,15000,70-2013-04-26_15.03.17.rdf,2013-03-26_15.03.17
677,4,0,1,0,1,0,2,0,0,0,7,0,1051458783,15000,70-2013-04-26_15.53.03.rdf,2013-03-26_15.53.03
678,4,0,1,0,1,0,2,0,0,0,7,0,1053039460,15000,70-2013-05-14_22.57.40.rdf,2013-04-13_22.57.40
679,4,0,1,0,1,0,2,0,0,0,7,0,1056528096,15000,71-2013-06-24_08.01.36.rdf,2013-05-24_08.01.36
680,4,0,1,0,1,0,2,0,0,0,7,0,1057684373,15000,71-2013-07-07_17.12.53.rdf,2013-06-06_17.12.53
681,4,0,1,0,1,0,2,0,0,0,7,0,1057685981,15000,71-2013-07-07_17.39.41.rdf,2013-06-06_17.39.41
682,4,0,1,0,1,0,2,0,0,0,7,0,1062674639,15000,71-2013-09-03_11.23.59.rdf,2013-08-03_11.23.59
683,4,0,1,0,1,0,2,0,0,0,7,0,1062674717,15000,71-2013-09-03_11.25.17.rdf,2013-08-03_11.25.17
684,4,0,1,0,1,0,2,0,0,0,7,0,1062676731,15000,71-2013-09-03_11.58.51.rdf,2013-08-03_11.58.51
685,4,0,1,0,1,0,2,0,0,0,7,0,1062676857,15000,71-2013-09-03_12.00.57.rdf,2013-08-03_12.00.57
686,4,0,1,0,1,0,2,0,0,0,7,0,1060757096,15000,72-2013-08-12_06.44.56.rdf,2013-07-12_06.44.56
687,4,0,1,0,1,0,2,0,0,0,7,0,1060757584,15000,72-2013-08-12_06.53.04.rdf,2013-07-12_06.53.04
688,4,0,1,0,1,0,2,0,0,0,7,0,1061227886,15000,72-2013-08-17_17.31.26.rdf,2013-07-17_17.31.26
689,4,0,1,0,1,0,2,0,0,0,7,0,1188047636,15000,73-2017-08-24_13.13.56.rdf,2017-07-24_13.13.56
690,4,0,1,0,1,0,2,0,0,0,7,0,1188048037,15000,73-2017-08-24_13.20.37.rdf,2017-07-24_13.20.37
691,4,0,1,0,1,0,2,0,0,0,7,0,1188883909,15000,73-2017-09-03_05.31.49.rdf,2017-08-03_05.31.49
692,4,0,1,0,1,0,2,0,0,0,7,0,1206880287,15000,73-2018-03-30_12.31.27.rdf,2018-02-27_12.31.27
693,4,0,1,0,1,0,2,0,0,0,7,0,1206884702,15000,73-2018-03-30_13.45.02.rdf,2018-02-27_13.45.02
694,4,0,1,0,1,0,2,0,0,0,7,0,1253265522,15000,73-2019-09-18_09.18.42.rdf,2019-08-18_09.18.42
695,4,0,1,0,1,0,2,0,0,0,7,0,1259417144,15000,73-2019-11-28_14.05.44.rdf,2019-10-28_14.05.44
696,4,0,1,0,1,0,2,0,0,0,7,0,1259418369,15000,73-2019-11-28_14.26.09.rdf,2019-10-28_14.26.09
697,4,0,1,0,1,0,2,0,0,0,7,0,1187968475,15000,74-2017-08-23_15.14.35.rdf,2017-07-23_15.14.35
698,4,0,1,0,1,0,2,0,0,0,7,0,1188048495,15000,74-2017-08-24_13.28.15.rdf,2017-07-24_13.28.15
699,4,0,1,0,1,0,2,0,0,0,7,0,1188049058,15000,74-2017-08-24_13.37.38.rdf,2017-07-24_13.37.38
